7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7
4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5
4,2,7,7,7,7,7,7,2,2,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,2,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,5
4,2,7,2,2,2,2,7,2,2,7,2,2,2,2,7,2,2,7,2,2,2,2,2,2,7,2,2,7,2,2,2,2,7,2,2,7,2,2,2,2,2,2,7,2,2,2,7,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,5
4,2,7,2,7,7,2,7,2,2,7,2,7,7,2,7,2,2,7,2,7,7,7,7,2,7,2,2,7,2,7,7,2,7,2,2,7,2,7,7,7,7,2,7,2,2,2,7,2,7,7,7,7,7,7,2,2,7,7,7,7,2,2,5
4,2,7,2,7,7,2,7,2,2,7,2,2,7,2,7,2,2,7,2,2,7,7,7,2,7,2,2,7,2,7,7,2,7,2,2,7,2,7,7,7,7,2,7,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,5
4,2,7,7,7,7,2,7,2,2,7,7,7,7,2,7,2,2,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,2,7,2,7,7,7,7,7,7,2,2,7,7,7,7,2,2,5
4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,7,2,2,2
4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,7,2,2,5
4,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,2,7,7,7,7,7,7,7,7,7,2,2,5
4,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,2,7,7,7,7,7,7,7,7,7,2,2,5
4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,5
4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,5
4,2,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5
4,2,7,2,2,2,2,7,2,2,7,2,2,2,2,2,2,7,2,2,7,2,2,2,2,2,2,7,2,2,7,2,2,2,2,2,2,7,2,2,7,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5
4,2,7,2,7,7,2,7,2,2,7,2,7,7,7,7,2,7,2,2,7,2,7,7,7,7,2,7,2,2,7,2,7,7,7,7,2,7,2,2,7,2,7,7,7,7,2,7,2,2,2,7,7,7,7,7,7,7,7,7,7,2,2,5
4,2,7,2,7,7,2,7,2,2,7,2,7,2,2,7,2,7,2,2,7,2,7,2,2,7,2,7,2,2,7,2,7,2,2,7,2,7,2,2,7,2,7,2,2,7,2,7,2,2,2,7,2,2,2,2,2,2,2,2,7,2,2,5
4,2,7,7,7,2,2,7,2,2,7,7,7,2,2,7,7,7,2,2,7,7,7,2,2,7,7,7,2,2,7,7,7,2,2,7,7,7,2,2,7,7,7,2,2,7,7,7,2,2,2,7,2,7,7,7,7,7,7,2,7,2,2,5
4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,7,2,2,2,2,7,2,7,2,2,5
